cell_id,cell_perimeter_microns,cell_area_microns,cell_perimeter_nd,cell_area_nd,cell_P_eff_nd,shape_parameter,circularity,cell_edge_count,cell_shear,cell_zeta,major_shape_axis_alignment_rads,major_stress_axis_alignment_rads
18.0,43.52564358473464,113.7582979973306,1.0484171676329723,0.06600258277447892,-0.530311027828706,4.080878442597387,0.5689731108626558,4.0,0.06645564520594587,0.08231098069127789,0.61366264625714,2.1844589730520365
19.0,67.64701675816013,278.7590725700379,1.6294369908704673,0.16173605869061647,-0.07881958575748349,4.051670724714506,0.6259753233434779,4.0,0.1012409497568728,0.06665461993150204,2.5848218789308692,1.0140255521359727
20.0,56.68858684253172,190.76841993632388,1.365477515314843,0.11068386789594223,-0.2394037925171678,4.104331110414568,0.8686307344164148,4.0,0.021272570981065043,0.01636572325629848,2.4383420257596153,0.8675456989647191
21.0,44.869021233643835,123.12835085682946,1.08077556773311,0.07143908894895444,-0.5019834780351369,4.043594197320581,0.6618685899130063,4.0,0.08645073774445663,0.10133065072529582,1.620915148031114,0.05011882123621714
22.0,79.77420575132835,375.53414975953,1.9215487688575106,0.2178849740238603,0.10423241397967686,4.116591479242414,0.4646224407715707,4.0,0.2224096594151541,0.1254641517474462,2.6174668792444407,2.6174668792444407
23.0,55.942232881761726,155.9235358650667,1.3474998304110277,0.09046686055961375,-0.14787982518784537,4.480061331705016,0.22080842838628756,4.0,0.2823894089139082,0.18537922938800244,0.20794450604164255,1.7787408328365393
24.0,61.48093544618408,215.5112157684307,1.4809124666572557,0.12503964201291243,-0.1334541811712303,4.187988961460908,0.5697438125497227,4.0,0.1054207191741193,0.07108553001325778,0.2235237857222907,1.7943201125171873
25.0,68.33877225662414,255.62675457315345,1.6460995438085364,0.14831468407238194,0.0008561180384374367,4.274290338794349,0.43173025517355496,4.0,0.2577611617071337,0.15117221957648372,0.6553359256480814,0.6553359256480814
26.0,69.69042296566327,310.8222221986293,1.6786572199573369,0.18033910325639632,-0.07858207392372163,3.952911305144953,0.48758325619133674,5.0,0.10445762946974929,0.07047673354925806,2.0227252025050584,0.4519288757101614
27.0,72.47812375476475,353.5730883700846,1.7458055289726462,0.20514316267743618,-0.06817861260060765,3.854493709224243,0.8173279824160565,5.0,0.0011140033277525767,0.0007665038595169271,0.5112679499589486,2.082064276753845
28.0,73.30000543807762,355.47638035717046,1.7656024761417515,0.2062474529941266,-0.048194149262272834,3.887752704934156,0.6740957207099654,5.0,0.07292355434165446,0.048905326908230365,2.764496685837115,1.1937003590422182
29.0,78.99008289081773,422.2380069810863,1.9026613314577077,0.244982559487257,0.012927067101069944,3.844093195581163,0.6848474408293079,5.0,0.10369364946914927,0.06751376462822178,0.05010895718260101,0.05010895718260101
30.0,58.771893089232506,220.78187050189996,1.4156588303877844,0.1280976767360556,-0.2420093676924715,3.9553778364957055,0.4315189394276702,5.0,0.1355796219414841,0.10762116066092446,1.4774485908891226,3.0482449176840194
31.0,75.09357045801862,368.94583134269794,1.8088046944963494,0.214062430619934,-0.018626388622032808,3.909502095802783,0.5381174216990849,5.0,0.1148949605697449,0.07486855623310427,2.187302407331262,0.6165060805363654
32.0,88.0894188799405,511.1071020703793,2.12184017131759,0.2965444227357889,0.13891582155591453,3.8964381522846883,0.5660231257041127,5.0,0.18363930203395606,0.10900138720947314,1.6211721421110288,1.6211721421110288
33.0,65.22824945003364,289.30038203697154,1.571175309675279,0.16785212813689995,-0.1734413106367524,3.8349633674193706,0.9294828806390192,5.0,0.02368985134146715,0.017982097595447163,1.9505831505274187,0.37978682373252237
34.0,70.23489725195384,317.5569476913932,1.6917721596128632,0.18424659206930008,-0.07436789531709509,3.9413240369123437,0.6448320614792213,5.0,0.08784312452611232,0.05924254185682637,2.4537823118991544,0.882985985104258
35.0,72.63249360396283,342.7389647512905,1.7495238886965891,0.19885720241319968,-0.04708392328139821,3.923279185975451,0.5002021456106671,5.0,0.14712386956299975,0.09755463039840373,2.0593012689068018,0.4885049421119052
36.0,58.630975444644065,222.68516248898504,1.4122644985493291,0.1292019670527456,-0.25097696723207175,3.9289950271169456,0.4389955898928046,5.0,0.14409100210621847,0.11623596718188221,1.2869701188324993,2.857766445627396
37.0,66.51855014471542,292.0821164796354,1.602255226898779,0.16946609090744744,-0.1399234791574855,3.892156470133126,0.5267877535624726,5.0,0.12145568375399102,0.08793357187308233,1.300439934763329,2.871236261558226
38.0,76.51169531419114,398.81287483234405,1.8429635563214222,0.23139129405107098,-0.021958439565348153,3.8312742427693496,0.8422315208278116,5.0,0.05154780014128305,0.03451937437252658,2.2994362909348687,0.7286399641399721
39.0,66.38079165350928,295.4494792260173,1.598936990675883,0.1714198353138993,-0.14991665615019323,3.861898124593331,0.7348065251478016,5.0,0.05580730229385501,0.041115590857573193,2.11605153933076,0.5452552125358632
40.0,75.23066878907018,346.8383628773215,1.8121070292142374,0.2012356738645329,0.021502820472321327,4.039534846193565,0.403198426092576,5.0,0.18030956546118512,0.10990904987896603,1.0826852886250466,1.0826852886250466
41.0,68.23338905276867,268.5105772549614,1.6435611422823844,0.15578988006228406,-0.03613045756776834,4.164052951111313,0.32000585642416196,5.0,0.35714892537764326,0.2209862108954653,1.555411421551908,3.1262077483468045
42.0,72.02897989620571,339.6644161567687,1.7349868461625115,0.19707334882470065,-0.0593708774921774,3.9082491154586423,0.6631760363182636,5.0,0.08984073259361028,0.06041290766164996,2.6399430100475154,1.0691466832526189
43.0,62.243318231618616,244.9390380302906,1.4992762433812314,0.1421136692171225,-0.18071586848746435,3.9770745619131733,0.4291042009875094,5.0,0.16927998153741475,0.12499067145043827,2.7295821255659356,1.158785798771039
44.0,63.985854103707844,276.7093735070233,1.5412493050766447,0.1605468229649504,-0.18859783327384605,3.846555790967029,0.9060732450378292,5.0,0.017996302152054534,0.01382511669033581,0.09082441500000873,1.6616207417949054
45.0,65.13845304439702,256.0659758009433,1.5690123527260522,0.14856952029931095,-0.11022037443998156,4.070628811964143,0.4794098529872593,5.0,0.1670714792326493,0.11270183585387364,2.977935412180631,1.4071390853857344
46.0,72.1501790141347,335.1257968029498,1.7379062110580896,0.19444004114643956,-0.0484220780378376,3.9412454572660853,0.4586203164210101,5.0,0.15159892119610482,0.10011315312395654,1.8826571739204274,0.31186084712553086
47.0,64.93616059916718,272.9027895328527,1.5641396649265362,0.15833824233157018,-0.15248027030801392,3.9308151351954566,0.6526162515813357,5.0,0.03442705657440043,0.024976771145041207,3.010013414489866,1.4392170876949695
48.0,63.485201830342405,261.7758517621994,1.5291899213391256,0.1518823912493814,-0.17595786798889135,3.9238076895256566,0.7278475860949158,5.0,0.06595903482168629,0.04906499959885874,2.288776594050803,0.7179802672559066
49.0,66.67862862883965,277.73422303852976,1.6061110924782915,0.16114144082778295,-0.10751787787090183,4.001031405010395,0.35935830474733665,5.0,0.19383646631071993,0.13252132095661348,1.1443578974250619,2.7151542242199587
50.0,63.397386953000314,274.65967444400803,1.5270746941443847,0.15935758723928392,-0.20264187720944626,3.825374050369116,0.8799341612357294,5.0,0.0309313885996928,0.024240879808169965,1.0108663780161429,2.5816627048110394
51.0,56.99313613524616,208.4836761238096,1.3728132990178619,0.12096226238205754,-0.2739949425516719,3.9471763248045586,0.6896073897437253,5.0,0.02686080724767228,0.02219744410371022,1.574077119604904,0.0032807928100071493
52.0,55.12463965948181,208.04445489602062,1.3278061808798063,0.12070742615512903,-0.3354278944160479,3.8217976685789012,0.9016166016470711,5.0,0.02418394934809415,0.02223342520927503,2.3690782359268563,0.7982819091319597
53.0,69.16136313471435,302.91624009842917,1.6659135735964963,0.17575205117168377,-0.07998837278813808,3.973765780832968,0.6176380786294532,5.0,0.14514004802946426,0.09750633562666382,1.7175666062516233,0.14677027945672672
54.0,61.18798087086471,223.27079079270345,1.473855968905453,0.12954174868865015,-0.1650374212920449,4.0949647433950584,0.2937505156796755,5.0,0.21942718618663778,0.1555292790125242,2.037002802967587,0.4662064761726903
55.0,69.23229216041622,306.7228240725992,1.667622065467146,0.17796063180506366,-0.08488577243376483,3.9530805466976604,0.726217310384535,5.0,0.08602086301212322,0.05834663461371279,0.9769591960534374,2.547755522848334
56.0,67.84867761559154,304.0874967058661,1.634294465397158,0.17643161444349295,-0.1214356293366814,3.8908286566375287,0.5290642560490493,5.0,0.15864942757905984,0.11297680258730831,1.3990011025926392,2.969797429387536
57.0,70.22479313499596,314.4823990968696,1.6915287782677537,0.1824627384808,-0.06920530614619191,3.959973654383529,0.4929698850955731,5.0,0.1696563800556977,0.11335636467049708,2.3141482878347968,0.7433519610399002
58.0,53.7035124889587,184.61932274727837,1.293575001274948,0.10711616071894302,-0.3313631622780243,3.952429344376602,0.710467607864202,5.0,0.032851685678057366,0.02925242740249077,2.4670533486501434,0.8962570218552471
59.0,67.39564886777848,301.45216933913207,1.6233822059215723,0.17490259708192174,-0.1302660748909915,3.8817061188830464,0.7041328202677463,5.0,0.09852863983439852,0.07090112079010748,2.5266996571529563,0.9559033303580599
60.0,78.21417193004564,407.45089231219254,1.8839716969151559,0.23640307318066445,0.011591291633089917,3.8747868311684135,0.693190605163499,5.0,0.07286198397072138,0.04699631794984062,1.081300977220967,1.081300977220967
61.0,44.472760093922574,128.25259851436613,1.0712306891848857,0.07441217826311973,-0.5314878255720815,3.9270008672491734,0.7098565828698186,5.0,0.04484821516947728,0.056899537688302006,1.2231141016992737,2.7939104284941707
62.0,63.70899637842808,263.09351544556654,1.53458053769564,0.15264689993016708,-0.17154161011893443,3.927766770288546,0.5079815846913862,5.0,0.14012232725021975,0.10366968402712451,1.9143347093244734,0.3435383825295766
63.0,69.79468482339358,310.96862927455925,1.681168611233171,0.18042404866537268,-0.07572537950984581,3.957893106671512,0.5153401507776924,5.0,0.1208629215450921,0.081241398557103,0.7617368786847888,2.3325332054796855
64.0,65.04568190922608,275.39170982365636,1.5667777424420097,0.1597823142841648,-0.1538883120903305,3.919611649487408,0.6475288137193095,5.0,0.03352657657144809,0.024424553180891432,2.872564585153965,1.3017682583590682
65.0,66.7212608419372,288.27553250546384,1.6071379892780744,0.16725751027406668,-0.12684550831847252,3.929708652654585,0.5381456421277507,5.0,0.15249498906042194,0.10801504545066055,2.049718805220587,0.47892247842569047
66.0,53.884724049521004,178.3238184823029,1.2979399065450383,0.10346350813296745,-0.30852125601009495,4.035162097129941,0.43425311691683166,5.0,0.13437191235279886,0.1142588696336868,1.420868205157964,2.9916645319528605
67.0,74.6169236333109,376.9982205188277,1.7973235382683328,0.21873442811362268,-0.043223162222273626,3.8429761526836934,0.9156752795977211,5.0,0.017081983667423216,0.011572494645123126,1.209671134648335,2.780467461443232
68.0,58.110882003170246,216.68247237587002,1.3997368286998773,0.12571920528472302,-0.2549348922928365,3.9477130384882613,0.4168507415850143,5.0,0.15640265605432022,0.12626438266773407,0.48272984657161916,2.053526173366516
69.0,83.73140214676904,452.39786462259315,2.0168671213270972,0.2624813137363472,0.09772023985679923,3.936661661293404,0.5043142860705115,5.0,0.1333188214663379,0.07980879320698209,1.1605333518475986,1.1605333518475986
70.0,68.1875944590243,308.18689483189496,1.6424580721308102,0.17881008589482492,-0.11848720128227885,3.8841705046373876,0.5961009843031534,5.0,0.08256580387001827,0.05874874421527068,1.1825973604374658,2.7533936872323626
71.0,68.31269683521623,310.8222221986298,1.6454714561524837,0.1803391032563966,-0.11927321679805614,3.8747652850078502,0.6652356041073946,5.0,0.05710132046144907,0.04076408116279865,2.326816578834482,0.7560202520395856
72.0,64.9801533325155,280.6623645571233,1.5651993330461744,0.16284034900730662,-0.1657022773240926,3.8787218966490102,0.5728872260967989,5.0,0.10201665343002529,0.07596658956371505,1.702536144700165,0.13173981790526845
73.0,70.85033523988676,304.8195320855143,1.7065964263903604,0.17685634148837379,-0.03170798029873312,4.058079150863035,0.34936465926024796,5.0,0.2772165311731312,0.17513522501228526,0.932096088507131,2.502892415302028
74.0,52.05309627571994,157.9732349280839,1.2538208575290717,0.09165609628528135,-0.3190449749722032,4.141472786528082,0.36841906855745177,5.0,0.17208762353095608,0.1460104669612822,2.2303243487681543,0.6595280219732578
75.0,54.28308753573004,179.7878892416001,1.3075354250371796,0.10431296222272955,-0.29780462465768043,4.048408470045555,0.3527273754775749,5.0,0.1422840540369555,0.11898999779451237,2.5090827108172316,0.9382863840223351
76.0,65.02123465230282,280.9551787089822,1.566188872944653,0.16301023982525875,-0.1649904859725505,3.879151050917713,0.6084887520697483,5.0,0.07273676728015045,0.05411967696431281,0.780042591631657,2.3508389184265535
77.0,63.01996721459081,264.4111791289338,1.5179836549186982,0.15341140861095284,-0.1955408261936249,3.8755939248418425,0.6120225162306407,5.0,0.062082991673484716,0.04767929097709868,2.6727677148400186,1.1019713880451223
78.0,60.34529608599895,239.22916206903517,1.4535579302644752,0.13880079826705247,-0.2301829426084947,3.90154268737301,0.6304236448799693,5.0,0.09049078960354147,0.07170242311117243,2.5630068082146287,0.9922104814197321
79.0,74.04700646663738,357.2332652683258,1.7835957471902746,0.20726679790184038,-0.029964814407368756,3.9177034510525157,0.4676456370246774,5.0,0.15387125355535747,0.10086368027206012,1.986369674233852,0.41557334743895513
80.0,54.601539386208316,197.50314542908677,1.3152060844372169,0.11459135670884542,-0.3303897161238587,3.8852402449562464,0.6168180525577126,5.0,0.06242445462057511,0.05623632957814329,2.5488434937459434,0.9780471669510471
81.0,63.014525328053494,259.43333854732487,1.5178525743234412,0.1505232647057626,-0.18610805522706875,3.9122606093348016,0.5474997502181846,5.0,0.13758552875325056,0.10370215906132281,2.0353393749816746,0.46454304818677805
82.0,61.07779799168195,241.57167528390892,1.4712019559466427,0.1401599248106708,-0.21143005170506035,3.9297087665104344,0.43476644352787247,5.0,0.18455744224169487,0.1423153834436155,2.837691655532814,1.2668953287379177
83.0,62.063795040684596,253.4306484342095,1.4949520064518667,0.14704050293773985,-0.20414733433618126,3.8986007378987764,0.5429681978546779,5.0,0.08352555154232641,0.06436805314452,2.9184464186796526,1.347650091884756
84.0,63.67940283534005,260.6045951547619,1.5338677078310068,0.15120282797757187,-0.1674701110356891,3.944645206010804,0.39419991030496104,5.0,0.20526007282033523,0.1506325556209856,2.630113483409321,1.0593171566144246
85.0,62.89490231898454,265.2896215845111,1.5149711737048002,0.1539210810648095,-0.20102462012691025,3.8614935774245343,0.8668704849411505,5.0,0.05321929644860892,0.04125179581542986,1.690480638697355,0.11968431190245843
86.0,67.52029369397495,303.79468255400695,1.6263845687789213,0.1762617236255407,-0.13060707070519406,3.873862830206191,0.5462393787256108,5.0,0.13442921360505458,0.0969724148224246,0.40379905926661525,1.9745953860615117
87.0,50.5065966526123,171.29627883768103,1.2165697884794549,0.0993861285021121,-0.41251031773438984,3.8589943310115506,0.7376644584546831,5.0,0.07039769970528793,0.07211348817529599,0.8318740179021651,2.402670344697062
88.0,66.60215868504086,294.2782226185798,1.6042691346051012,0.17074027204208977,-0.1413141989583323,3.8824801450513244,0.5936704768769514,5.0,0.08888976982877829,0.06460523841040387,2.290380063643667,0.7195837368487705
89.0,65.30254952344251,283.1512848479274,1.5729650011330651,0.16428442095990153,-0.16046383891550486,3.88079649054693,0.6636140367954796,5.0,0.08091455574747092,0.05991436299930232,0.3923694838558922,1.9631658106507888
90.0,55.092302293806114,192.37889777154828,1.3270272596155077,0.11161826739467907,-0.3013711797913943,3.9720271260426827,0.3552297825348409,5.0,0.1549976407092057,0.13202287417679318,1.7863943545550327,0.21559802776013592
91.0,57.86345666778753,217.560914831447,1.393777009431092,0.1262288777385795,-0.2652116999711185,3.9229605062101434,0.627258696896713,5.0,0.13017890756283929,0.10695661162628409,1.3192584098042697,2.8900547365991662
92.0,51.59014313538082,180.8127387731074,1.2426695457926644,0.10490758008556259,-0.3961702212446852,3.8366503379257977,0.7068911921757481,5.0,0.062148036173491614,0.0622822920479319,0.13382186454683018,1.7046181913417269
93.0,58.266966454793234,214.48636623692516,1.403496488642953,0.12444502415008042,-0.2445405279109456,3.9785293135738042,0.4108196605246768,5.0,0.10865948632497834,0.08609904787432608,0.4797522034359305,2.0505485302308273
94.0,71.43640880650267,324.5844873360154,1.7207133822382346,0.1883239717001556,-0.051192389519736814,3.9651145093819857,0.41144143447576254,5.0,0.17558604843086284,0.11544367260321377,0.7823016638228695,2.353097990617766
95.0,65.57211880095062,288.4219395813942,1.5794582091623897,0.16734245568304326,-0.161738328600609,3.8610468421792152,0.6720858566920672,5.0,0.07327045666153754,0.05460452983397255,0.7386449509766913,2.309441277771588
96.0,67.71574471711759,300.4273198076244,1.631092464888378,0.17430797921908847,-0.11897423571044607,3.9067889203759902,0.5320778544356352,5.0,0.11239252685847506,0.07951726221752621,2.4702703321713924,0.8994740053764957
97.0,67.83017704837967,282.5656565442082,1.6338488358629706,0.1639446393239965,-0.08103206759952064,4.0351832550839095,0.31375657502524484,5.0,0.21428454057044372,0.14190591372174857,0.029754012726859336,1.600550339521756
98.0,67.16816893510192,304.23390378179556,1.6179028184371391,0.17651655985246903,-0.14164819376172366,3.8508775053762756,0.716549960949934,5.0,0.0992484392437382,0.07278036722934371,2.8703577417969077,1.2995614150020114
99.0,56.791962222951945,212.4366671739101,1.3679675537063987,0.12325578842441408,-0.28968106890360756,3.896477157598708,0.6257679683959911,5.0,0.08406860508721883,0.07160099057197343,2.4876514699418655,0.9168551431469689
100.0,58.19177713478917,225.9061181594367,1.4016853775961642,0.13107076605022092,-0.27225190180817715,3.8716636760413157,0.6586204527084667,5.0,0.03669391862684026,0.030748544188144353,2.7565480906883337,1.1857517638934374
101.0,60.88622788213222,245.37825925807965,1.4665875407395186,0.14236850544405108,-0.2253705059583273,3.886879063648905,0.7141425001250217,5.0,0.04111386065571568,0.03251336188470821,2.189310385002446,0.6185140582075492
102.0,62.69251785345307,266.7536923438074,1.5100962693805862,0.1547705351545711,-0.2098703485901614,3.8384906982766918,0.8104971145497187,5.0,0.040009003985816374,0.03148534660337037,1.8519729308117872,0.2811766040168906
103.0,67.50130024412516,305.69797454109266,1.6259270670108812,0.17736601394223106,-0.1343726960829843,3.860698242482805,0.6633718797265927,5.0,0.08892662349106197,0.06460237179278229,0.3247261887918448,1.8955225155867415
104.0,55.407811837938546,198.67440203652313,1.334627046669237,0.11527091998065428,-0.30549692712542575,3.9309728299870272,0.7500114864916526,5.0,0.031993574583794766,0.027617229485579025,0.41253501966076633,1.983331346455663
105.0,65.10809712813297,256.94441825652154,1.5682811593161603,0.14907919275316817,-0.1132505043385077,4.061770759802737,0.318824016921689,5.0,0.22669621165877518,0.15365686456741395,1.3610760747404755,2.9318724015353723
106.0,67.0582942240276,293.10696601114296,1.615256228429693,0.17006070877028065,-0.1255397220714467,3.9168724740136516,0.4670308955412421,5.0,0.12423234554057702,0.08818314986267621,1.8542714653610535,0.2834751385661569
107.0,54.78762027554554,167.9289160912988,1.3196882789065476,0.09743238409566006,-0.24235777153461446,4.227851208157046,0.17647224950828896,5.0,0.27040006147426476,0.20478342134719626,0.15634933693053985,1.7271456637254365
108.0,82.09228952448785,424.1412989681726,1.9773852510696703,0.24608684980394768,0.0922467085605071,3.98608987973276,0.3627702769327965,5.0,0.23865453988578406,0.14102213512969602,2.2438050922715855,2.2438050922715855
109.0,63.59362560392317,269.68183386240025,1.5318015621154495,0.15646944333409438,-0.18776272828500717,3.8724671231499173,0.7605280324042957,5.0,0.09150161081797799,0.06976677328308174,2.38726554433608,0.8164692175411834
110.0,72.20993847848206,340.8356727642058,1.7393456578575002,0.19775291209650994,-0.05608779044960144,3.911329950446101,0.5052150634285124,5.0,0.18236125125505073,0.12219994569344647,0.3269242300966308,1.8977205568915274
111.0,50.6203470377058,173.34597790069563,1.2193097331818166,0.10057536422777819,-0.4131495868163064,3.844751132900349,0.649218412528987,5.0,0.07615629438857321,0.07830578039330718,1.7755659832220692,0.20476965642717282
112.0,64.06895018958686,263.0935154455665,1.5432508691162221,0.15264689993016706,-0.16018483563002162,3.949958528104196,0.4790150918247828,5.0,0.18192168981957485,0.13237055553480764,2.428311239667723,0.8575149128728266
113.0,71.59098576130748,344.93507089023524,1.724436730586256,0.2001313835478422,-0.07994466254380694,3.8546918526236564,0.6564299754337454,5.0,0.07394113313177596,0.051353433046894395,0.6490387141858591,2.219835040980756
114.0,58.24789261393889,214.4863662369255,1.403037050469099,0.12444502415008062,-0.2451925607438148,3.9772269318028135,0.5416029580369504,5.0,0.05285719272075083,0.0419260344954527,0.12330662106438442,1.694102947859281
115.0,71.93922638222604,348.00961948475833,1.732824922359398,0.20191523713634202,-0.07485922257463906,3.8562940196936184,0.7236820575131844,5.0,0.04959821065881322,0.0342895873388214,0.6867003834725092,2.257496710267406
116.0,64.28817719453747,250.79532106747587,1.5485314654881408,0.14551148557616886,-0.12632426432160504,4.0594892638255695,0.3314279701495761,5.0,0.23881333183009626,0.16398314789319138,1.0451092657960541,2.6159055925909507
117.0,73.1332169493798,348.4488407125468,1.7615849843710913,0.20217007336327025,-0.04197624247993237,3.9178261927856597,0.6020537679515476,5.0,0.16328844687468325,0.10801590988925446,2.2280419703913994,0.6572456435965028
118.0,68.72087368115535,314.77521324872873,1.6553033524202496,0.18263262929875224,-0.11397927056855073,3.8733648654978023,0.6462010762151846,5.0,0.10864214496034195,0.07722773881150831,1.1448506191974008,2.7156469459922974
119.0,72.29994349540033,345.2278850420946,1.7415136396985154,0.2003012743657946,-0.06049328911193341,3.891213178043723,0.7654777084968736,5.0,0.06620357967579005,0.044780230504835684,1.20559619054475,2.776392517339647
120.0,61.604967275118725,255.04112626943584,1.4839000640384372,0.14797490243647782,-0.22160752186592314,3.857541637289775,0.6474250998319117,5.0,0.11307361564050286,0.08968152221595295,1.2066075321389458,2.7774038589338423
121.0,54.92766834864069,195.74626051793007,1.323061665076956,0.11357201180113086,-0.3152125739193544,3.9259469492942562,0.4984206185799575,5.0,0.13348251026348537,0.11684078101415513,1.8450339167606675,0.27423758996577074
122.0,60.38687553968802,245.6710734099388,1.4545594688858068,0.14253839626200335,-0.24168932016683475,3.8527031480641516,0.5920864452127029,5.0,0.09631931251654983,0.07821017207688162,0.4252616633659268,1.9960579901608235
123.0,65.29788020284265,285.640205138732,1.5728525295996219,0.1657284929124967,-0.16504321913326436,3.8635755997765657,0.6223326828447251,5.0,0.12664110224605504,0.09461726627933173,1.2556222037887665,2.826418530583663
124.0,60.064151483767496,233.22647195591935,1.4467859034018977,0.13531803649902946,-0.22666719686166437,3.9330224453827367,0.41237740959703134,5.0,0.14153154252759859,0.11091556961377642,0.7746305974660143,2.3454269242609107
125.0,60.525454560051934,248.15999370074235,1.4578974694771234,0.14398246821459793,-0.24211548761926838,3.84213105943756,0.867136517692226,5.0,0.05633057840753957,0.04587912594757172,0.6299520903837883,2.200748417178685
126.0,51.73608493319118,170.56424345803225,1.2461848961401378,0.09896140145723097,-0.3668350444489564,3.9614079131116395,0.4257774006085188,5.0,0.14096660549998716,0.1319409094339643,1.0294345224186965,2.600230849213593
127.0,61.85169365194792,233.37287903184915,1.4898430472518167,0.1354029819080057,-0.16726347618499748,4.048800744867844,0.28305222007163383,5.0,0.23517121700645052,0.16862175908197977,3.0525831935985566,1.4817868668036602
128.0,61.84865443151823,255.48034749722456,1.489769840502593,0.1482297386634062,-0.21487362400561272,3.869470201439359,0.6151172099396445,5.0,0.08351699574072,0.06556558069666653,0.6012165675825224,2.172012894377419
129.0,71.17499074509122,303.20905425028775,1.7144165153583795,0.17592194198963568,-0.018238877253800356,4.08748654845893,0.38812716495133504,5.0,0.2941955994007226,0.18253989532037668,1.5554968183597764,3.126293145154673
130.0,69.15069645819122,309.06533728747377,1.6656566416853882,0.17931975834868244,-0.09154604148230816,3.9334298424670817,0.4825630800398149,5.0,0.16670308800849162,0.11431577888532093,1.3649819204279623,2.935778247222859
