cell_id,cell_perimeter_microns,cell_area_microns,shape_parameter,circularity,cell_edge_count,major_shape_axis_alignment_rads
101.0,60.88622788213222,245.37825925807965,3.886879063648905,0.7141425001250217,5.0,2.189310385002446
102.0,62.69251785345307,266.7536923438074,3.8384906982766918,0.8104971145497187,5.0,1.8519729308117872
103.0,67.50130024412516,305.69797454109266,3.860698242482805,0.6633718797265927,5.0,0.3247261887918448
104.0,55.407811837938546,198.67440203652313,3.9309728299870272,0.7500114864916526,5.0,0.41253501966076633
105.0,65.10809712813297,256.94441825652154,4.061770759802737,0.318824016921689,5.0,1.3610760747404755
106.0,67.0582942240276,293.10696601114296,3.9168724740136516,0.4670308955412421,5.0,1.8542714653610535
107.0,54.78762027554554,167.9289160912988,4.227851208157046,0.17647224950828896,5.0,0.15634933693053985
108.0,82.09228952448785,424.1412989681726,3.98608987973276,0.3627702769327965,5.0,2.2438050922715855
109.0,63.59362560392317,269.68183386240025,3.8724671231499173,0.7605280324042957,5.0,2.38726554433608
110.0,72.20993847848206,340.8356727642058,3.911329950446101,0.5052150634285124,5.0,0.3269242300966308
111.0,50.6203470377058,173.34597790069563,3.844751132900349,0.649218412528987,5.0,1.7755659832220692
112.0,64.06895018958686,263.0935154455665,3.949958528104196,0.4790150918247828,5.0,2.428311239667723
113.0,71.59098576130748,344.93507089023524,3.8546918526236564,0.6564299754337454,5.0,0.6490387141858591
114.0,58.24789261393889,214.4863662369255,3.9772269318028135,0.5416029580369504,5.0,0.12330662106438442
115.0,71.93922638222604,348.00961948475833,3.8562940196936184,0.7236820575131844,5.0,0.6867003834725092
116.0,64.28817719453747,250.79532106747587,4.0594892638255695,0.3314279701495761,5.0,1.0451092657960541
117.0,73.1332169493798,348.4488407125468,3.9178261927856597,0.6020537679515476,5.0,2.2280419703913994
118.0,68.72087368115535,314.77521324872873,3.8733648654978023,0.6462010762151846,5.0,1.1448506191974008
119.0,72.29994349540033,345.2278850420946,3.891213178043723,0.7654777084968736,5.0,1.20559619054475
120.0,61.604967275118725,255.04112626943584,3.857541637289775,0.6474250998319117,5.0,1.2066075321389458
121.0,54.92766834864069,195.74626051793007,3.9259469492942562,0.4984206185799575,5.0,1.8450339167606675
122.0,60.38687553968802,245.6710734099388,3.8527031480641516,0.5920864452127029,5.0,0.4252616633659268
123.0,65.29788020284265,285.640205138732,3.8635755997765657,0.6223326828447251,5.0,1.2556222037887665
124.0,60.064151483767496,233.22647195591935,3.9330224453827367,0.41237740959703134,5.0,0.7746305974660143
125.0,60.525454560051934,248.15999370074235,3.84213105943756,0.867136517692226,5.0,0.6299520903837883
126.0,51.73608493319118,170.56424345803225,3.9614079131116395,0.4257774006085188,5.0,1.0294345224186965
127.0,61.85169365194792,233.37287903184915,4.048800744867844,0.28305222007163383,5.0,3.0525831935985566
128.0,61.84865443151823,255.48034749722456,3.869470201439359,0.6151172099396445,5.0,0.6012165675825224
129.0,71.17499074509122,303.20905425028775,4.08748654845893,0.38812716495133504,5.0,1.5554968183597764
130.0,69.15069645819122,309.06533728747377,3.9334298424670817,0.4825630800398149,5.0,1.3649819204279623
131.0,68.68462702719279,306.5764169966701,3.9227458547625047,0.6272456640866014,5.0,1.2510027095682297
132.0,80.89078787400805,436.2930862703322,3.8726647275548562,0.7335126502167406,5.0,2.165056998947284
133.0,67.39700958865846,307.89408068003604,3.840961530592403,0.7321354319385749,5.0,2.1266866753044518
134.0,63.065587567364894,263.6791437492841,3.883779423095527,0.8281668662873727,5.0,1.0299269551804153
135.0,71.11923940256199,341.4213010679241,3.8489458119735933,0.6490060334758305,5.0,0.8990484375064693
136.0,57.92976114117918,217.1216936036585,3.9314262112923766,0.5722438215036232,5.0,0.17005484313534025
137.0,61.13449352058048,248.7456220044619,3.8762215855322864,0.5780825848992135,5.0,0.6358845666199542
138.0,65.5991456175586,283.4440989997861,3.8964084193299957,0.5400003067010921,5.0,3.0063138756126975
139.0,59.725593554488455,223.85641909642163,3.9918636466201796,0.3948342796012918,5.0,0.7205894335296147
140.0,43.91269994587709,130.15589050145047,3.8490914213305274,0.7995660283479147,5.0,1.6159561445086568
141.0,58.74167848864591,220.48905635004212,3.955968570457417,0.45577917312209265,5.0,0.7284061737883794
142.0,60.819084906797514,236.59383470230205,3.9540136998684168,0.8539341468995979,5.0,2.6746411279189286
143.0,71.92005175481097,335.27220387887974,3.9278167391073784,0.5063875368926579,5.0,0.1658608669477125
144.0,58.39127395228054,222.83156956491484,3.9116464163499898,0.6326859479455841,5.0,0.17664596283038378
145.0,63.177450097454084,263.5327366733543,3.8917488645331,0.7125514735670525,5.0,2.5836752985969653
146.0,65.14208207596121,257.38363948430833,4.060421947601169,0.3466043248707248,5.0,1.9571535275331207
147.0,56.95044637041115,202.480986010695,4.0022573316258025,0.367135118443745,5.0,1.7361462843403495
148.0,58.401539558902385,218.58576436295652,3.95014791841611,0.5006385043986299,5.0,1.946293785224637
149.0,67.96610774867658,309.0653372874731,3.866048068751016,0.549131476379947,5.0,2.8579109871660275
150.0,50.47480068841767,169.39298685059657,3.878170511420097,0.5925983495036092,5.0,0.8364545329142219
151.0,83.3918097951625,435.85386504254325,3.994412833310368,0.418181613154601,5.0,1.20073699043298
152.0,69.77922619799327,325.9021510193825,3.865294027372648,0.721768051961166,5.0,0.20500238324346864
153.0,63.030701244121914,249.1848432322504,3.992926606386348,0.40375462548187024,5.0,2.024537042271212
154.0,79.25004375942136,423.4092635885236,3.8514062685772594,0.6408818157190808,5.0,2.0551401134687155
155.0,67.94675935986943,306.2836028448105,3.8824589706247195,0.6039221046444837,5.0,0.8733292320516304
156.0,75.8265203497937,385.19701677088756,3.863488904504309,0.6228747178912032,5.0,0.8871956813622952
157.0,56.10670406967521,207.31241951637276,3.8967459898306074,0.5905764582390052,5.0,0.7083918879892128
158.0,75.92971496138242,365.1392473685273,3.973585036270975,0.3627260077329152,5.0,0.9262094372698932
159.0,80.99591671222854,428.53351124606115,3.9126475670807763,0.47219250768735177,5.0,0.7067801672444333
160.0,89.74121728478073,540.974145560026,3.8583684825959783,0.6356723725350268,5.0,2.7769574987844714
161.0,71.08739898232112,337.90753124561206,3.867173779324276,0.6777570962087366,5.0,2.228412765913437
162.0,56.665427858928766,202.04176478290492,3.9865534899370654,0.46712983453827844,5.0,2.3752641858341974
163.0,62.48679278157027,263.3863295974252,3.8502738468690496,0.6835868980591674,5.0,2.0719065989480185
164.0,64.71749739382838,279.63751502561536,3.8701161370428885,0.5845223507166695,5.0,1.8451900796863374
165.0,62.783397583306105,267.0465064956679,3.841946950227465,0.868204855685514,5.0,1.258119717563354
166.0,89.85926614081019,536.8747474339957,3.87816586150735,0.5712383211050722,5.0,0.8505910362202562
167.0,70.88924949345801,324.58448733601654,3.9347441510822856,0.4346812969098759,5.0,0.762783036925326
168.0,84.15460708733056,463.5248023932472,3.9087816239691144,0.7624536111505834,5.0,0.045984343103537724
169.0,70.01169180252512,308.7725231356128,3.984292821915477,0.41387864330304813,5.0,0.6535662970802317
170.0,72.1079784900089,339.9572303086277,3.9108501834890212,0.6961270529649916,5.0,1.0333268679355316
171.0,70.74747406404467,318.43539014697126,3.9646081966633244,0.5329406751979747,5.0,0.8705884830382042
172.0,90.68092313846864,548.7337205842987,3.871106397349313,0.6558906157405687,5.0,2.0499204797366763
173.0,64.52566629303756,276.709373507023,3.8790069902514137,0.6431663562401686,5.0,2.8430770772129637
174.0,58.886195925288455,222.24594126119473,3.949995313675456,0.44141956605353566,5.0,0.6985334704964024
175.0,76.78414223451932,378.02307005033526,3.9492296109705123,0.5005247849878043,5.0,0.9957102596802079
176.0,77.8770346190399,407.450892312193,3.85808480414767,0.6952930183753196,5.0,1.1946788413474536
177.0,71.77844934270922,334.24735434737295,3.9260884786533383,0.44763783642537064,5.0,1.2187749841398283
178.0,62.907339269483046,262.5078871418468,3.8826669452314895,0.5752352513904923,5.0,0.4347052376024707
179.0,62.31487665660833,249.0384361563208,3.9487400944791804,0.541432382447807,5.0,1.60419252133172
180.0,90.94399723015198,511.6927303740981,4.020401396689965,0.3398253753178294,5.0,0.3638910789086482
181.0,49.973356235791776,165.1471816486362,3.888686519559314,0.6278097456205204,5.0,0.8192797263871325
182.0,82.26764274791378,458.83977596349723,3.8405951038946595,0.9159351740214359,5.0,0.3628693972539747
183.0,78.38244820111127,409.20777722335015,3.874778529123063,0.831387978990448,5.0,1.1188642069562809
184.0,58.45812125461491,193.55015437898646,4.201923029070756,0.34210065665642647,5.0,2.393146526809474
185.0,56.1800930453355,209.94774688310463,3.877277143648098,0.5846235978937631,5.0,2.6267338381704683
186.0,61.868100295218724,246.2567017136571,3.942509529248457,0.5570460268953685,5.0,1.0770312176357488
187.0,63.117096686058844,263.093515445566,3.891275158817817,0.5851048808109757,5.0,0.31008098697506675
188.0,61.45875402706029,254.30909088978706,3.853921006762746,0.6742092273647895,5.0,2.0876828467357686
189.0,63.19076203681011,257.53004656023995,3.9376729251332425,0.44774453501918815,5.0,2.4276465419969213
190.0,65.73161214026366,275.9773381273767,3.9567405449283863,0.4303596674539718,5.0,2.7724038087828173
191.0,86.29423354529426,444.05266129460233,4.095100242249921,0.2842776053383215,5.0,0.5628526849649985
192.0,75.60522937784425,380.07276911334975,3.878095126996161,0.8210650244880842,5.0,3.097184246597353
193.0,75.44633574436534,379.63354788556035,3.8721828765021074,0.6068840846726107,5.0,1.1064583488852082
194.0,66.61472431767112,301.89139056692056,3.833936106671536,0.9584261958589129,5.0,3.010735902389153
195.0,44.552652855210866,134.8409169312008,3.8367430963288562,0.7810624836344319,5.0,0.29995340155292183
196.0,66.09004949257302,292.0821164796366,3.8670838914003594,0.7888320596151723,5.0,2.1405964624322147
197.0,66.90873093234921,290.3252315684804,3.9268146454905684,0.5050590527034273,5.0,0.6167150431317789
198.0,63.62134436155503,268.8033914068228,3.8804801830970828,0.6318343282766661,5.0,2.8140902176723293
199.0,57.71191150027998,218.87857851481567,3.90089112514167,0.7019500630411029,5.0,0.36615400121923847
200.0,77.35461386268274,395.0062908581749,3.8921020284812626,0.5976859446732642,5.0,0.5611603106841428
201.0,72.43211493839041,346.83836287732174,3.8892656012069695,0.6274543596460735,5.0,1.4468395283867732
202.0,61.16960197480242,249.18484323224948,3.8750279848747464,0.785449939206117,5.0,0.48548871711552194
203.0,80.26730202369086,434.97542258696603,3.848631287945256,0.7751001855854465,5.0,0.940796351384737
204.0,58.93065356833066,231.3231799688324,3.874642882682214,0.6423953338846512,5.0,0.30878817266343966
205.0,63.61317661964907,269.97464801425986,3.871556409806557,0.5944862077302081,5.0,3.0235666589266037
206.0,78.35802150683689,403.0586800343035,3.903006932158359,0.6421332208020518,5.0,0.3499708542877034
207.0,60.081691155881366,230.1519233613983,3.9603616301837907,0.5901797093417965,5.0,2.5285283153560147
208.0,74.69938669748518,345.2278850420962,4.0203522140723384,0.3817225385991854,5.0,0.6975688735433025
209.0,76.77213246448946,399.1056889842034,3.8429049674104756,0.41263694936680656,6.0,2.581866792586527
210.0,77.94846121120803,417.40657347540855,3.8152930730158228,0.7477072133399024,6.0,0.3445399727487827
211.0,64.87342029314951,288.12912542953495,3.8218462801157815,0.4396648400096801,6.0,2.1825595853996553
212.0,78.84361911336447,391.9317422636518,3.9825508731246697,0.2746383649523408,6.0,1.08191739892415
213.0,80.94642662215352,462.49995286173714,3.76393257564115,0.7597203621263496,6.0,2.6925596344192035
214.0,74.33285986893894,394.1278484025958,3.74422794983212,0.8401090660200106,6.0,0.9156993592711191
215.0,85.79591143940772,514.1816506649016,3.7836269063644337,0.6783367356609301,6.0,2.2722345049596644
216.0,84.75077784742152,500.41938552751543,3.7885814650562915,0.5320215333872886,6.0,2.3346605658868658
217.0,65.8937292096087,295.5958863019466,3.832612342929739,0.6637830118400186,6.0,2.2459201020682737
218.0,91.62460632834936,579.4792065295226,3.806213920622744,0.48631143971194546,6.0,2.413222356821353
219.0,76.71574359487431,326.1949651712423,4.247622105064645,0.17804334971700583,6.0,1.6203817746300648
220.0,65.16515424171533,292.0821164796347,3.8129660997920243,0.6165491474901003,6.0,0.1136553530269432
221.0,79.72194279740643,411.69669751415256,3.9290647156995275,0.3693521459586883,6.0,1.7771453459581676
222.0,78.08597588771899,416.38172394390085,3.8267246404307187,0.8392940888062264,6.0,0.1444196314773006
223.0,80.86425245208046,451.2266080151562,3.806792679013044,0.502560703925687,6.0,3.059675517448274
224.0,85.33818236478676,489.146040680933,3.85854986593841,0.5254583794468299,6.0,2.117730386797599
225.0,74.34711787699766,389.8820432006358,3.7652821092832256,0.7585313040440058,6.0,2.454816015733249
226.0,69.50867717651913,324.58448733601597,3.8581147765574157,0.4822594728155705,6.0,1.5749216457259523
227.0,69.24551074329453,308.18689483189587,3.9444325986493256,0.3528310800349897,6.0,0.19679935464912732
228.0,69.83599107172242,334.83298265109073,3.8164992820915375,0.7570896587563805,6.0,2.2372016051315793
229.0,79.28205157479573,434.68260843510564,3.802670955200524,0.5843254622569345,6.0,2.8221072496908493
230.0,74.36534095169938,391.6389281117911,3.7577479522668025,0.9482822735541828,6.0,1.2482386705972521
231.0,75.12428739704012,368.5066101149092,3.9134313902994644,0.5375221232089474,6.0,1.4738063830403885
232.0,76.32454467607815,394.27425547852533,3.8438374344538473,0.46563756072905343,6.0,0.9122422082902122
233.0,71.70591731736164,341.56770814385413,3.8798648086943235,0.6492141377346567,6.0,2.357810863871945
234.0,82.08146368923181,447.2736169650557,3.8811323382633973,0.48735001442607945,6.0,0.6593667981980227
235.0,73.84781123419685,379.34073373370165,3.791603259079471,0.541302988705498,6.0,2.83191979937093
236.0,82.8824325842397,459.27899719128595,3.867445445753414,0.47273790613665223,6.0,1.592630574886843
237.0,63.76580779209176,266.0216569641589,3.9095733771985173,0.4162857931440737,6.0,1.6628438761100677
238.0,82.279172679872,455.76522736897476,3.854067551462879,0.5262824037136835,6.0,0.35260450294067663
239.0,70.44291684594441,341.27489399199504,3.813161156820956,0.6331192859887285,6.0,1.8018559654195507
240.0,54.209520398484216,209.36211857938713,3.7465066933711864,0.7526786270999597,6.0,2.582961577090164
241.0,75.39890515627351,393.5422200988772,3.8007506112344625,0.607920634488313,6.0,1.4879599519156377
242.0,64.23983068024941,266.16806404008844,3.9375530198283273,0.5505794753131986,6.0,3.0802485384841316
243.0,80.92903121901685,440.5388914722919,3.8557797155331244,0.4909084889851061,6.0,1.5209297499752987
244.0,59.2066559065381,243.03574604320534,3.797829421383387,0.6148067477839234,6.0,0.2100276244898752
245.0,72.41122696184794,359.28296433134074,3.820213137248629,0.8735359082358711,6.0,1.019036841960122
246.0,71.97385508802452,350.4985397755624,3.844427353589011,0.48721889308291755,6.0,1.7375512692833037
247.0,72.08344197513915,352.40183176264736,3.839869256777693,0.7149585659131011,6.0,1.5811608931812287
248.0,54.106633685487914,192.2324906956194,3.9024479395026015,0.33892299186675073,6.0,0.5560009150282109
249.0,90.01394038949552,534.6786412950503,3.892811330138203,0.7275585106619055,6.0,0.26591942639077604
250.0,88.21229223879561,541.9989950915337,3.789045905417508,0.6866430028594522,6.0,2.8016009745120716
251.0,73.4395879114392,373.9236719243054,3.797858250907455,0.5446925685221137,6.0,0.4305104492685885
252.0,71.29963981502806,355.6227874330999,3.780876965237265,0.5805731954755698,6.0,0.027512762159236558
253.0,68.79343294996376,316.2392840080269,3.8684685748068683,0.5081078945795708,6.0,2.404217466964365
254.0,77.95972892062737,402.6194588065147,3.8852855238376223,0.4088100207328222,6.0,1.82206700080067
255.0,94.65703797715335,617.9842674990175,3.8077129480751677,0.6381556166964026,6.0,0.5785859853340317
256.0,57.083665016939214,213.75433085727713,3.904400750380036,0.3241066243507672,6.0,2.592350264985605
257.0,68.40099492403456,317.1177264636041,3.8410694456642265,0.4207610390003168,6.0,1.9729578361361917
258.0,72.40300062034083,364.99284029259695,3.789783428889821,0.7116201408790801,6.0,1.2239145179769344
259.0,82.14906584842817,439.3676348648553,3.919120331116602,0.4477293439559133,6.0,2.9326479929815163
260.0,63.50425281838661,275.24530274772656,3.8277437184528305,0.5682953806314962,6.0,1.3807843229192482
261.0,81.68454646154939,454.00834245781823,3.8336104964624145,0.5523897699580959,6.0,2.1500592190294574
262.0,63.73534702840437,284.7617626831534,3.7769350671768227,0.6219249264323721,6.0,1.066752977922886
263.0,71.70098407285451,358.2581147998329,3.7881493949110974,0.8078770584189354,6.0,2.569485971983118
264.0,58.63977424686411,230.00551628546782,3.8665458432224558,0.5848421809979074,6.0,0.4957093526982125
265.0,73.13908486604309,358.99015017948136,3.860186216440141,0.5764650385106682,6.0,1.269751734258772
266.0,45.55464834446258,140.55079289245623,3.842519220223567,0.4089868020753366,6.0,0.4536386791831245
267.0,64.69790845097822,286.3722405183792,3.823180323615357,0.8294687895259794,6.0,0.08403454385270381
268.0,80.09507580023677,418.8706442347052,3.913504651703963,0.3608447767153385,6.0,0.771961988239162
269.0,66.1416339472225,295.59588630194776,3.847031359255657,0.7725303566669579,6.0,2.153546358959168
270.0,78.01979512756029,386.8074946061133,3.966955835596718,0.31398070251224036,6.0,1.3204936741040074
271.0,65.7698420980342,301.0129481113436,3.790829141786603,0.7461904979331342,6.0,2.4126234623786837
272.0,69.41163236764382,328.6838854620448,3.8286269477362382,0.8002174911214952,6.0,1.4797676239108473
273.0,59.091404749222285,216.53606529993993,4.015680890315616,0.22038978301196696,6.0,1.4039778459889312
274.0,64.97975805944144,296.6207358334541,3.7729177360066575,0.6993806207960449,6.0,0.7500976054414361
275.0,61.095486650120705,239.08275499310457,3.951254492789248,0.3399604367385375,6.0,0.09601045722573705
276.0,88.40648678627964,512.1319516018868,3.9065482827939784,0.44855171903229873,6.0,1.094002430582207
